"No.","Time","Source","Destination","Protocol","Length","Info"
"762","225.462402","172.217.23.206","147.32.83.245","TCP","93","[TCP Retransmission] 443  >  60762 [PSH, ACK] Seq=2834 Ack=3113 Win=292 Len=27 TSval=420844265 TSecr=47848"
"763","225.462975","147.32.83.245","172.217.23.206","TCP","78","60762  >  443 [ACK] Seq=3113 Ack=2861 Win=1859 Len=0 TSval=47868 TSecr=420844257 SLE=2834 SRE=2861"
"764","227.790483","147.32.83.245","20.190.137.98","TCP","74","46462  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=48450 TSecr=0 WS=64"
"765","227.814585","20.190.137.98","147.32.83.245","TCP","74","443  >  46462 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1440 WS=256 SACK_PERM=1 TSval=2136049651 TSecr=48450"
"766","227.815053","147.32.83.245","20.190.137.98","TCP","66","46462  >  443 [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=48456 TSecr=2136049651"
"767","227.817525","147.32.83.245","20.190.137.98","TLSv1.2","241","Client Hello"
"768","227.843061","20.190.137.98","147.32.83.245","TLSv1.2","5069","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"769","227.843476","147.32.83.245","20.190.137.98","TCP","66","46462  >  443 [ACK] Seq=176 Ack=1449 Win=90496 Len=0 TSval=48463 TSecr=2136049679"
"770","227.843488","147.32.83.245","20.190.137.98","TCP","66","46462  >  443 [ACK] Seq=176 Ack=2897 Win=93440 Len=0 TSval=48463 TSecr=2136049679"
"771","227.843502","147.32.83.245","20.190.137.98","TCP","66","46462  >  443 [ACK] Seq=176 Ack=4345 Win=96320 Len=0 TSval=48463 TSecr=2136049679"
"772","227.843522","147.32.83.245","20.190.137.98","TCP","66","46462  >  443 [ACK] Seq=176 Ack=5004 Win=99200 Len=0 TSval=48463 TSecr=2136049679"
"773","227.863900","147.32.83.245","20.190.137.98","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"774","227.868259","147.32.83.245","13.107.4.52","TCP","74","40330  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=48469 TSecr=0 WS=64"
"775","227.869398","13.107.4.52","147.32.83.245","TCP","66","80  >  40330 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"776","227.869653","147.32.83.245","13.107.4.52","TCP","54","40330  >  80 [ACK] Seq=1 Ack=1 Win=87616 Len=0"
"777","227.871136","147.32.83.245","13.107.4.52","HTTP","208","GET /connecttest.txt?n=1607168582653 HTTP/1.1 "
"778","227.871898","13.107.4.52","147.32.83.245","TCP","60","80  >  40330 [ACK] Seq=1 Ack=155 Win=2102272 Len=0"
"779","227.874972","13.107.4.52","147.32.83.245","HTTP","549","HTTP/1.1 200 OK  (text/plain)"
"780","227.875279","147.32.83.245","13.107.4.52","TCP","54","40330  >  80 [ACK] Seq=155 Ack=496 Win=88704 Len=0"
"781","227.888440","20.190.137.98","147.32.83.245","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"782","227.895038","147.32.83.245","20.190.137.98","TLSv1.2","829","Application Data"
"783","227.971958","20.190.137.98","147.32.83.245","TCP","66","443  >  46462 [ACK] Seq=5055 Ack=1065 Win=262400 Len=0 TSval=2136049808 TSecr=48476"
"784","228.092080","20.190.137.98","147.32.83.245","TLSv1.2","2044","Application Data"
"785","228.092777","147.32.83.245","20.190.137.98","TCP","66","46462  >  443 [ACK] Seq=1065 Ack=7033 Win=105024 Len=0 TSval=48526 TSecr=2136049928"
"786","228.301559","147.32.83.245","13.107.3.128","TCP","74","36956  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=48578 TSecr=0 WS=64"
"787","228.302654","13.107.3.128","147.32.83.245","TCP","66","443  >  36956 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"788","228.303276","147.32.83.245","13.107.3.128","TCP","54","36956  >  443 [ACK] Seq=1 Ack=1 Win=87616 Len=0"
"789","228.306044","147.32.83.245","13.107.3.128","TLSv1.2","229","Client Hello"
"790","228.306812","13.107.3.128","147.32.83.245","TCP","60","443  >  36956 [ACK] Seq=1 Ack=176 Win=4204800 Len=0"
"791","228.308119","13.107.3.128","147.32.83.245","TLSv1.2","6400","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"792","228.308948","147.32.83.245","13.107.3.128","TCP","54","36956  >  443 [ACK] Seq=176 Ack=1461 Win=90560 Len=0"
"793","228.309017","147.32.83.245","13.107.3.128","TCP","54","36956  >  443 [ACK] Seq=176 Ack=2921 Win=93440 Len=0"
"794","228.309050","147.32.83.245","13.107.3.128","TCP","54","36956  >  443 [ACK] Seq=176 Ack=4381 Win=96384 Len=0"
"795","228.309071","147.32.83.245","13.107.3.128","TCP","54","36956  >  443 [ACK] Seq=176 Ack=5841 Win=99328 Len=0"
"796","228.309081","147.32.83.245","13.107.3.128","TCP","54","36956  >  443 [ACK] Seq=176 Ack=6347 Win=102208 Len=0"
"797","228.350354","147.32.83.245","13.107.3.128","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"798","228.351157","13.107.3.128","147.32.83.245","TCP","60","443  >  36956 [ACK] Seq=6347 Ack=334 Win=4204544 Len=0"
"799","228.352430","13.107.3.128","147.32.83.245","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"800","228.352520","13.107.3.128","147.32.83.245","TLSv1.2","123","Application Data"
"801","228.353140","147.32.83.245","13.107.3.128","TCP","54","36956  >  443 [ACK] Seq=334 Ack=6398 Win=102208 Len=0"
"802","228.353170","147.32.83.245","13.107.3.128","TCP","54","36956  >  443 [ACK] Seq=334 Ack=6467 Win=102208 Len=0"
"803","228.358066","147.32.83.245","13.107.3.128","TLSv1.2","107","Application Data"
"804","228.358854","13.107.3.128","147.32.83.245","TCP","60","443  >  36956 [ACK] Seq=6467 Ack=387 Win=4204544 Len=0"
"805","228.359359","147.32.83.245","13.107.3.128","TLSv1.2","140","Application Data, Application Data"
"806","228.360141","13.107.3.128","147.32.83.245","TCP","60","443  >  36956 [ACK] Seq=6467 Ack=473 Win=4204288 Len=0"
"807","228.360154","13.107.3.128","147.32.83.245","TLSv1.2","92","Application Data"
"808","228.372495","147.32.83.245","13.107.3.128","TLSv1.2","254","Application Data"
"809","228.373267","13.107.3.128","147.32.83.245","TCP","60","443  >  36956 [ACK] Seq=6505 Ack=673 Win=4204288 Len=0"
"810","228.373615","147.32.83.245","13.107.3.128","TLSv1.2","1183","Application Data"
"811","228.374390","13.107.3.128","147.32.83.245","TCP","60","443  >  36956 [ACK] Seq=6505 Ack=1802 Win=4204800 Len=0"
"812","228.504501","13.107.3.128","147.32.83.245","TLSv1.2","1192","Application Data"
"813","228.504516","13.107.3.128","147.32.83.245","TLSv1.2","92","Application Data"
"814","228.506618","147.32.83.245","13.107.3.128","TCP","54","36956  >  443 [ACK] Seq=1802 Ack=7681 Win=105152 Len=0"
"815","229.141335","147.32.83.245","52.233.193.153","TCP","74","46832  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=48788 TSecr=0 WS=64"
"816","229.165668","52.233.193.153","147.32.83.245","TCP","66","443  >  46832 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"817","229.166413","147.32.83.245","52.233.193.153","TCP","54","46832  >  443 [ACK] Seq=1 Ack=1 Win=87616 Len=0"
"818","229.173874","147.32.83.245","52.233.193.153","TLSv1.2","239","Client Hello"
"819","229.199141","52.233.193.153","147.32.83.245","TCP","4434","443  >  46832 [ACK] Seq=1 Ack=186 Win=525312 Len=4380 [TCP segment of a reassembled PDU]"
"820","229.199193","52.233.193.153","147.32.83.245","TLSv1.2","1261","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"821","229.199577","147.32.83.245","52.233.193.153","TCP","54","46832  >  443 [ACK] Seq=186 Ack=1461 Win=90560 Len=0"
"822","229.199589","147.32.83.245","52.233.193.153","TCP","54","46832  >  443 [ACK] Seq=186 Ack=2921 Win=93440 Len=0"
"823","229.199601","147.32.83.245","52.233.193.153","TCP","54","46832  >  443 [ACK] Seq=186 Ack=4381 Win=96384 Len=0"
"824","229.199619","147.32.83.245","52.233.193.153","TCP","54","46832  >  443 [ACK] Seq=186 Ack=5588 Win=99328 Len=0"
"825","229.258880","147.32.83.245","52.233.193.153","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"826","229.282487","147.32.83.245","40.74.219.49","TCP","74","55528  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=48823 TSecr=0 WS=64"
"827","229.285104","147.32.83.245","40.74.219.49","TCP","74","55530  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=48824 TSecr=0 WS=64"
"828","229.285789","147.32.83.245","40.74.219.49","TCP","74","55532  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=48824 TSecr=0 WS=64"
"829","229.287186","52.233.193.153","147.32.83.245","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"830","229.287634","147.32.83.245","52.233.193.153","TCP","54","46832  >  443 [ACK] Seq=344 Ack=5639 Win=99328 Len=0"
"831","229.289176","147.32.83.245","40.74.219.49","TCP","74","55534  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=48825 TSecr=0 WS=64"
"832","229.291886","147.32.83.245","52.233.193.153","TCP","1494","46832  >  443 [ACK] Seq=344 Ack=5639 Win=99328 Len=1440 [TCP segment of a reassembled PDU]"
"833","229.292861","147.32.83.245","52.233.193.153","TCP","1494","46832  >  443 [ACK] Seq=1784 Ack=5639 Win=99328 Len=1440 [TCP segment of a reassembled PDU]"
"834","229.293391","147.32.83.245","52.233.193.153","TLSv1.2","122","Application Data"
"835","229.316703","52.233.193.153","147.32.83.245","TCP","60","443  >  46832 [ACK] Seq=5639 Ack=3224 Win=525568 Len=0"
"836","229.324870","52.233.193.153","147.32.83.245","TLSv1.2","311","Application Data"
"837","229.328086","147.32.83.245","52.233.193.153","TLSv1.2","85","Encrypted Alert"
"838","229.329158","147.32.83.245","52.233.193.153","TCP","54","46832  >  443 [FIN, ACK] Seq=3323 Ack=5897 Win=102208 Len=0"
"839","229.353121","52.233.193.153","147.32.83.245","TCP","60","443  >  46832 [ACK] Seq=5897 Ack=3324 Win=525312 Len=0"
"840","229.399039","147.32.83.245","13.69.61.64","TCP","74","33876  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=48852 TSecr=0 WS=64"
"841","229.409594","40.74.219.49","147.32.83.245","TCP","66","443  >  55528 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"842","229.410275","147.32.83.245","40.74.219.49","TCP","54","55528  >  443 [ACK] Seq=1 Ack=1 Win=87616 Len=0"
"843","229.411965","40.74.219.49","147.32.83.245","TCP","66","443  >  55530 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"844","229.413276","147.32.83.245","40.74.219.49","TCP","54","55530  >  443 [ACK] Seq=1 Ack=1 Win=87616 Len=0"
"845","229.414773","40.74.219.49","147.32.83.245","TCP","66","443  >  55532 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"846","229.415328","147.32.83.245","40.74.219.49","TCP","54","55532  >  443 [ACK] Seq=1 Ack=1 Win=87616 Len=0"
"847","229.418179","40.74.219.49","147.32.83.245","TCP","66","443  >  55534 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM=1"
"848","229.418461","147.32.83.245","40.74.219.49","TCP","54","55534  >  443 [ACK] Seq=1 Ack=1 Win=87616 Len=0"
"849","229.422620","13.69.61.64","147.32.83.245","TCP","74","443  >  33876 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1440 WS=256 SACK_PERM=1 TSval=12071086 TSecr=48852"
"850","229.423702","147.32.83.245","13.69.61.64","TCP","66","33876  >  443 [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=48858 TSecr=12071086"
"851","229.433142","147.32.83.245","40.74.219.49","TLSv1.2","250","Client Hello"
"852","229.433398","147.32.83.245","40.74.219.49","TLSv1.2","250","Client Hello"
"853","229.435442","147.32.83.245","40.74.219.49","TLSv1.2","250","Client Hello"
"854","229.442753","147.32.83.245","40.74.219.49","TLSv1.2","250","Client Hello"
"855","229.452326","147.32.83.245","13.69.61.64","TLSv1.2","244","Client Hello"
"856","229.477771","13.69.61.64","147.32.83.245","TLSv1.2","5848","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"857","229.478547","147.32.83.245","13.69.61.64","TCP","66","33876  >  443 [ACK] Seq=179 Ack=1449 Win=90496 Len=0 TSval=48872 TSecr=12071139"
"858","229.478569","147.32.83.245","13.69.61.64","TCP","66","33876  >  443 [ACK] Seq=179 Ack=2897 Win=93440 Len=0 TSval=48872 TSecr=12071139"
"859","229.478581","147.32.83.245","13.69.61.64","TCP","66","33876  >  443 [ACK] Seq=179 Ack=4345 Win=96320 Len=0 TSval=48872 TSecr=12071139"
"860","229.478738","147.32.83.245","13.69.61.64","TCP","66","33876  >  443 [ACK] Seq=179 Ack=5783 Win=99200 Len=0 TSval=48872 TSecr=12071139"
"861","229.560828","40.74.219.49","147.32.83.245","TLSv1.2","5750","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"862","229.560862","40.74.219.49","147.32.83.245","TCP","2974","443  >  55530 [ACK] Seq=1 Ack=197 Win=525312 Len=2920 [TCP segment of a reassembled PDU]"
"863","229.560918","40.74.219.49","147.32.83.245","TLSv1.2","2830","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"864","229.561738","147.32.83.245","40.74.219.49","TCP","54","55528  >  443 [ACK] Seq=197 Ack=1461 Win=90560 Len=0"
"865","229.561754","147.32.83.245","40.74.219.49","TCP","54","55528  >  443 [ACK] Seq=197 Ack=2921 Win=93440 Len=0"
"866","229.561762","147.32.83.245","40.74.219.49","TCP","54","55528  >  443 [ACK] Seq=197 Ack=4381 Win=96384 Len=0"
"867","229.561770","147.32.83.245","40.74.219.49","TCP","54","55528  >  443 [ACK] Seq=197 Ack=5697 Win=99328 Len=0"
"868","229.561778","147.32.83.245","40.74.219.49","TCP","54","55530  >  443 [ACK] Seq=197 Ack=1461 Win=90560 Len=0"
"869","229.561785","147.32.83.245","40.74.219.49","TCP","54","55530  >  443 [ACK] Seq=197 Ack=2921 Win=93440 Len=0"
"870","229.561794","147.32.83.245","40.74.219.49","TCP","54","55530  >  443 [ACK] Seq=197 Ack=4381 Win=96384 Len=0"
"871","229.561801","147.32.83.245","40.74.219.49","TCP","54","55530  >  443 [ACK] Seq=197 Ack=5697 Win=99328 Len=0"
"872","229.565015","40.74.219.49","147.32.83.245","TLSv1.2","5750","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"873","229.566340","147.32.83.245","40.74.219.49","TCP","54","55534  >  443 [ACK] Seq=197 Ack=1461 Win=90560 Len=0"
"874","229.566358","147.32.83.245","40.74.219.49","TCP","54","55534  >  443 [ACK] Seq=197 Ack=2921 Win=93440 Len=0"
"875","229.566370","147.32.83.245","40.74.219.49","TCP","54","55534  >  443 [ACK] Seq=197 Ack=4381 Win=96384 Len=0"
"876","229.566380","147.32.83.245","40.74.219.49","TCP","54","55534  >  443 [ACK] Seq=197 Ack=5697 Win=99328 Len=0"
"877","229.572132","40.74.219.49","147.32.83.245","TLSv1.2","5750","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"878","229.572904","147.32.83.245","40.74.219.49","TCP","54","55532  >  443 [ACK] Seq=197 Ack=1461 Win=90560 Len=0"
"879","229.572928","147.32.83.245","40.74.219.49","TCP","54","55532  >  443 [ACK] Seq=197 Ack=2921 Win=93440 Len=0"
"880","229.572937","147.32.83.245","40.74.219.49","TCP","54","55532  >  443 [ACK] Seq=197 Ack=4381 Win=96384 Len=0"
"881","229.572946","147.32.83.245","40.74.219.49","TCP","54","55532  >  443 [ACK] Seq=197 Ack=5697 Win=99328 Len=0"
"882","229.616464","104.152.52.23","147.32.83.245","UDP","60","45078  >  33281 Len=0"
"883","229.617969","147.32.83.245","104.152.52.23","ICMP","70","Destination unreachable (Port unreachable)"
"884","229.631528","147.32.83.245","13.69.61.64","TLSv1.2","224","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"885","229.656816","13.69.61.64","147.32.83.245","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"886","229.657148","147.32.83.245","13.69.61.64","TCP","66","33876  >  443 [ACK] Seq=337 Ack=5834 Win=99200 Len=0 TSval=48917 TSecr=12071319"
"887","229.671915","147.32.83.245","13.69.61.64","TLSv1.2","1092","Application Data"
"888","229.699223","147.32.83.245","40.74.219.49","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"889","229.703249","13.69.61.64","147.32.83.245","TLSv1.2","508","Application Data"
"890","229.703402","13.69.61.64","147.32.83.245","TLSv1.2","100","Application Data"
"891","229.714089","147.32.83.245","40.74.219.49","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"892","229.719117","147.32.83.245","40.74.219.49","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"893","229.722164","147.32.83.245","40.74.219.49","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"894","229.725397","147.32.83.245","13.69.61.64","TCP","66","33876  >  443 [ACK] Seq=1363 Ack=6310 Win=102080 Len=0 TSval=48934 TSecr=12071366"
"895","229.827291","40.74.219.49","147.32.83.245","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"896","229.827628","147.32.83.245","40.74.219.49","TCP","54","55530  >  443 [ACK] Seq=355 Ack=5748 Win=99328 Len=0"
"897","229.829177","147.32.83.245","40.74.219.49","TCP","1494","55530  >  443 [ACK] Seq=355 Ack=5748 Win=99328 Len=1440 [TCP segment of a reassembled PDU]"
"898","229.829234","147.32.83.245","40.74.219.49","TLSv1.2","60","Application Data"
"899","229.843677","40.74.219.49","147.32.83.245","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"900","229.845407","147.32.83.245","40.74.219.49","TCP","54","55532  >  443 [ACK] Seq=355 Ack=5748 Win=99328 Len=0"
"901","229.847427","147.32.83.245","40.74.219.49","TCP","1494","55532  >  443 [ACK] Seq=355 Ack=5748 Win=99328 Len=1440 [TCP segment of a reassembled PDU]"
"902","229.847545","147.32.83.245","40.74.219.49","TLSv1.2","84","Application Data"
"903","229.848968","40.74.219.49","147.32.83.245","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"904","229.849640","40.74.219.49","147.32.83.245","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"905","229.849905","147.32.83.245","40.74.219.49","TCP","54","55534  >  443 [ACK] Seq=355 Ack=5748 Win=99328 Len=0"
"906","229.851095","147.32.83.245","40.74.219.49","TCP","54","55528  >  443 [ACK] Seq=355 Ack=5748 Win=99328 Len=0"
"907","229.851123","147.32.83.245","40.74.219.49","TLSv1.2","1212","Application Data"
"908","229.853390","147.32.83.245","40.74.219.49","TCP","1494","55528  >  443 [ACK] Seq=355 Ack=5748 Win=99328 Len=1440 [TCP segment of a reassembled PDU]"
"909","229.853420","147.32.83.245","40.74.219.49","TLSv1.2","81","Application Data"
"910","229.955295","40.74.219.49","147.32.83.245","TCP","60","443  >  55530 [ACK] Seq=5748 Ack=1801 Win=525568 Len=0"
"911","229.975854","40.74.219.49","147.32.83.245","TCP","60","443  >  55532 [ACK] Seq=5748 Ack=1825 Win=525568 Len=0"
"912","229.979449","40.74.219.49","147.32.83.245","TCP","60","443  >  55528 [ACK] Seq=5748 Ack=1822 Win=525568 Len=0"
"913","230.008906","40.74.219.49","147.32.83.245","TLSv1.2","1829","Application Data"
"914","230.009518","147.32.83.245","40.74.219.49","TCP","54","55530  >  443 [ACK] Seq=1801 Ack=7523 Win=105152 Len=0"
"915","230.011344","147.32.83.245","13.107.4.52","TCP","54","40330  >  80 [FIN, ACK] Seq=155 Ack=496 Win=88704 Len=0"
"916","230.012170","13.107.4.52","147.32.83.245","TCP","60","80  >  40330 [ACK] Seq=496 Ack=156 Win=2102272 Len=0"
"917","230.012180","13.107.4.52","147.32.83.245","TCP","60","80  >  40330 [FIN, ACK] Seq=496 Ack=156 Win=2102272 Len=0"
"918","230.012437","147.32.83.245","13.107.4.52","TCP","54","40330  >  80 [ACK] Seq=156 Ack=497 Win=88704 Len=0"
"919","230.019680","40.74.219.49","147.32.83.245","TCP","60","443  >  55534 [ACK] Seq=5748 Ack=1513 Win=525568 Len=0"
"920","230.057912","40.74.219.49","147.32.83.245","TLSv1.2","1844","Application Data"
"921","230.058969","147.32.83.245","40.74.219.49","TCP","54","55532  >  443 [ACK] Seq=1825 Ack=7538 Win=105152 Len=0"
